Index,Random Seed,#,Property,Actual,Predicted,Uncertainty,K_fold
40623,1,8476.0,zT,0.2415767610073089,0.1501540541648864,0.0085415607318282,4
40624,1,8477.0,zT,0.2918943464756012,0.2498262524604797,0.012410569936037,4
40625,1,8478.0,zT,0.0421507060527801,0.4026784598827362,0.0255060363560915,1
40626,1,8480.0,zT,0.0876000002026557,0.5170232057571411,0.0297914501279592,1
40627,1,8481.0,zT,0.1560000032186508,0.5389792919158936,0.030590096488595,1
40628,1,8482.0,zT,0.2689999938011169,0.5763136148452759,0.036049660295248,1
40629,1,8483.0,zT,0.4259999990463257,0.5443844199180603,0.0326508358120918,1
40630,1,8484.0,zT,0.5584442615509033,0.6175921559333801,0.0337611734867095,1
40631,1,8485.0,zT,0.7179999947547913,0.624811053276062,0.045254498720169,1
40632,1,8486.0,zT,0.2720000147819519,0.037611037492752,0.0069138798862695,5
40633,1,8487.0,zT,0.2860000133514404,0.022959679365158,0.005007395055145,5
40634,1,8488.0,zT,0.3899999856948852,0.0696287453174591,0.0086528602987527,5
40635,1,8489.0,zT,0.4799999892711639,0.1147713065147399,0.0130889909341931,5
40636,1,8490.0,zT,0.5460000038146973,0.1611018776893615,0.0153411608189344,5
40637,1,8491.0,zT,0.6669999957084656,0.4212632179260254,0.0372414104640483,5
40638,1,8492.0,zT,0.7400000095367432,0.6654526591300964,0.0422213114798069,5
40639,1,8493.0,zT,0.1066885888576507,0.2172726690769195,0.0043815081007778,4
40640,1,8494.0,zT,0.1669999957084655,0.3890934884548187,0.0088917864486575,4
40641,1,8495.0,zT,0.2022890895605087,0.6742483973503113,0.0156369246542453,4
40642,1,8496.0,zT,0.2039999961853027,1.0791866779327393,0.032029028981924,4
40643,1,8497.0,zT,0.2114827185869217,1.0294029712677002,0.024839486926794,4
40644,1,8498.0,zT,0.2227919846773147,0.870837926864624,0.0214918442070484,4
40645,1,8499.0,zT,0.2899999916553497,0.238835334777832,0.0069366674870252,3
40646,1,8500.0,zT,0.5099999904632568,0.4167524576187134,0.008878830820322,3
40647,1,8501.0,zT,1.0235592126846311,0.7736637592315674,0.0155102992430329,3
40648,1,8502.0,zT,1.2799999713897705,1.2837713956832886,0.0302434675395488,3
40649,1,8503.0,zT,0.3799999952316284,0.2514002323150635,0.0068440418690443,3
40650,1,8504.0,zT,0.5699999928474426,0.4131451845169067,0.0084129953756928,3
40651,1,8505.0,zT,1.0299999713897705,0.7925770878791809,0.0158326812088489,3
40652,1,8506.0,zT,1.199710488319397,1.0829442739486694,0.0256822872906923,3
40653,1,8507.0,zT,1.2999999523162842,1.323822259902954,0.0308303199708461,3
40654,1,8508.0,zT,0.2150000035762787,0.2969973683357239,0.0084591172635555,1
40655,1,8509.0,zT,0.3412916958332062,0.4727522730827331,0.0129107078537344,1
40656,1,8510.0,zT,0.4777332544326782,0.6943512558937073,0.0152906561270356,1
40657,1,8511.0,zT,0.6340000033378601,0.929523468017578,0.0195748433470726,1
40658,1,8512.0,zT,0.7799999713897705,1.0960873365402222,0.025944909080863,1
40659,1,8513.0,zT,0.3000000119209289,0.2279591709375381,0.0070675462484359,3
40660,1,8514.0,zT,0.4726729989051819,0.3831404149532318,0.0084634777158498,3
40661,1,8515.0,zT,0.6727109551429749,0.5366749167442322,0.0113217374309897,3
40662,1,8516.0,zT,0.8640000224113464,0.7869820594787598,0.0167681742459535,3
40663,1,8517.0,zT,1.0518293380737305,1.0540390014648438,0.026803646236658,3
40664,1,8518.0,zT,1.2387981414794922,1.2864603996276855,0.0310549139976501,3
40665,1,8519.0,zT,0.1939521878957748,0.2489853799343109,0.0095393462106585,5
40666,1,8520.0,zT,0.3185000121593475,0.4154705107212066,0.0135568026453256,5
40667,1,8521.0,zT,0.4449999928474426,0.5593855381011963,0.0167151112109422,5
40668,1,8522.0,zT,0.5994425415992737,0.7541806697845459,0.0220469031482934,5
40669,1,8523.0,zT,0.8220000267028809,1.013709545135498,0.0292125884443521,5
40670,1,8524.0,zT,0.0803999975323677,0.0629844367504119,0.0059719458222389,1
40671,1,8525.0,zT,0.1347813308238983,0.1211531162261962,0.0107833370566368,1
40672,1,8526.0,zT,0.2053000032901764,0.2022541910409927,0.0146828833967447,1
40673,1,8527.0,zT,0.2870000004768371,0.3084692358970642,0.0242481920868158,1
40674,1,8528.0,zT,0.3785000145435333,0.4179933071136474,0.028154157102108,1
40675,1,8529.0,zT,0.0803931653499603,0.0752193629741668,0.0074579766951501,1
40676,1,8530.0,zT,0.1462805569171905,0.1316840350627899,0.0140659380704164,1
40677,1,8531.0,zT,0.226500004529953,0.224843144416809,0.0193153973668813,1
40678,1,8532.0,zT,0.3196201622486114,0.318127691745758,0.0307496283203363,1
40679,1,8533.0,zT,0.4191071987152099,0.4346555769443512,0.0364528782665729,1
40680,1,8534.0,zT,0.089952252805233,0.1216829419136047,0.0072806226089596,4
40681,1,8535.0,zT,0.1587354689836502,0.2138474732637405,0.0111830681562423,4
40682,1,8536.0,zT,0.2450000047683715,0.3075501322746277,0.013028522953391,4
40683,1,8537.0,zT,0.3369572162628174,0.4366914629936218,0.0174650680273771,4
40684,1,8538.0,zT,0.4391716420650482,0.5375158190727234,0.0204236954450607,4
40685,1,8539.0,zT,0.125,0.1051145195960998,0.0070498287677764,2
40686,1,8540.0,zT,0.2225999981164932,0.200554072856903,0.0131203727796673,2
40687,1,8541.0,zT,0.3314154744148254,0.2853005528450012,0.0159681104123592,2
40688,1,8542.0,zT,0.4540008902549743,0.3921328485012054,0.0213322192430496,2
40689,1,8543.0,zT,0.5686318278312683,0.4838617742061615,0.0293155200779438,2
40690,1,8544.0,zT,0.1303619891405105,0.1310590505599975,0.0099567249417305,3
40691,1,8545.0,zT,0.2278850525617599,0.2302301675081253,0.0207847524434328,3
40692,1,8546.0,zT,0.333433985710144,0.320763885974884,0.0278547536581754,3
40693,1,8547.0,zT,0.4413169920444488,0.4519046545028686,0.0392964482307434,3
40694,1,8548.0,zT,0.5463522672653198,0.5792098641395569,0.047608658671379,3
40695,1,8550.0,zT,0.00089999998454,0.0070737600326538,0.002992961090058,4
40696,1,8551.0,zT,0.0008699999889358,0.0009615123271942,0.0030320941004902,5
40697,1,8552.0,zT,0.0010116981575265,0.0020696818828582,0.0037009774241596,2
40698,1,8553.0,zT,0.0011299999896436,0.0013259053230285,0.003530113492161,2
40699,1,8554.0,zT,0.375,0.4085877537727356,0.0096694752573966,2
40700,1,8555.0,zT,0.4405888319015503,0.4557320475578308,0.0094032743945717,2
40701,1,8556.0,zT,0.4860000014305115,0.4936529695987701,0.0085703898221254,2
40702,1,8557.0,zT,0.4976502954959869,0.5395945310592651,0.0098524242639541,2
40703,1,8558.0,zT,0.5041989684104919,0.5653048157691956,0.0089376792311668,2
40704,1,8559.0,zT,0.524872899055481,0.5812133550643921,0.0101879546418786,2
40705,1,8560.0,zT,0.527999997138977,0.5758947730064392,0.0098646199330687,2
40706,1,8561.0,zT,0.3799999952316284,0.4032723605632782,0.009264069609344,5
40707,1,8562.0,zT,0.4163006842136383,0.4475082755088806,0.0089019136503338,5
40708,1,8563.0,zT,0.4723564982414245,0.4853558838367462,0.0093469657003879,5
40709,1,8564.0,zT,0.510871946811676,0.5074560642242432,0.0103525184094905,5
40710,1,8565.0,zT,0.5361090898513794,0.4994610846042633,0.0110283447429537,5
40711,1,8566.0,zT,0.5398242473602295,0.5071591138839722,0.0118223698809742,5
40712,1,8567.0,zT,0.5429999828338623,0.5174053907394409,0.0117721688002347,5
40713,1,8568.0,zT,0.3819999992847442,0.3286124467849731,0.0082657886669039,4
40714,1,8569.0,zT,0.4212701022624969,0.3832204639911651,0.0085213705897331,4
40715,1,8570.0,zT,0.449999988079071,0.4402441680431366,0.0090178493410348,4
40716,1,8571.0,zT,0.4827521741390228,0.4828267693519592,0.0106399543583393,4
40717,1,8572.0,zT,0.5,0.5003384947776794,0.0114795807749032,4
40718,1,8573.0,zT,0.5,0.5231292247772217,0.011521503329277,4
40719,1,8574.0,zT,0.5,0.5217973589897156,0.0111830523237586,4
40720,1,8575.0,zT,0.3219999969005584,0.2460651397705078,0.007990077137947,4
40721,1,8576.0,zT,0.3434296548366546,0.2904927730560303,0.0081488117575645,4
40722,1,8577.0,zT,0.3659999966621399,0.4157295525074005,0.0104164965450763,4
40723,1,8578.0,zT,0.3766612112522125,0.3652110397815704,0.0086514102295041,4
40724,1,8579.0,zT,0.3820004165172577,0.4121208786964416,0.0105926170945167,4
40725,1,8580.0,zT,0.4000000059604645,0.350832462310791,0.0094029530882835,4
40726,1,8581.0,zT,0.4050000011920929,0.3744301795959472,0.0106416745111346,4
40727,1,8582.0,zT,0.2698024213314056,0.2599515616893768,0.0077140340581536,5
40728,1,8583.0,zT,0.3362779021263122,0.3562818169593811,0.0081772580742836,5
40729,1,8584.0,zT,0.3889999985694885,0.4232659637928009,0.0090431682765483,5
40730,1,8585.0,zT,0.4370000064373016,0.4388633966445923,0.0100831845775246,5
40731,1,8586.0,zT,0.5149011611938477,0.506091833114624,0.011041035875678,5
40732,1,8587.0,zT,0.3791543245315552,0.3976997137069702,0.0098114581778645,5
40733,1,8588.0,zT,0.43094602227211,0.4147689938545227,0.01080740429461,5
40734,1,8589.0,zT,0.4740000069141388,0.4232359826564789,0.0110376253724098,5
40735,1,8590.0,zT,0.5099999904632568,0.4692119657993316,0.0115974927321076,5
40736,1,8591.0,zT,0.5285186767578125,0.4635590314865112,0.011727824807167,5
40737,1,8592.0,zT,0.19200000166893,0.2523287534713745,0.0092983115464448,2
40738,1,8593.0,zT,0.3262999951839447,0.3899737000465393,0.0115200569853186,2
40739,1,8595.0,zT,0.402999997138977,0.4531482458114624,0.0111131640151143,2
40740,1,8596.0,zT,0.4182141721248626,0.4687117040157318,0.0110169341787695,2
40741,1,8598.0,zT,0.3961801826953888,0.3634242415428161,0.0088843125849962,4
40742,1,8599.0,zT,0.4402725398540497,0.4172297716140747,0.0083527080714702,4
40743,1,8600.0,zT,0.4807128608226776,0.4714759588241577,0.0086795073002576,4
40744,1,8601.0,zT,0.5177488327026367,0.5081033706665039,0.0103759309276938,4
40745,1,8602.0,zT,0.5630000233650208,0.5221585035324097,0.0105231637135148,4
40746,1,8603.0,zT,0.5899999737739563,0.5492241382598877,0.0104345502331852,4
40747,1,8604.0,zT,0.5932481288909912,0.5444750785827637,0.0105296354740858,4
40748,1,8605.0,zT,0.3811413645744324,0.3647526204586029,0.0061595519073307,3
40749,1,8606.0,zT,0.4236189723014831,0.4049252271652221,0.0063417186029255,3
40750,1,8607.0,zT,0.3536792695522308,0.3487934172153473,0.0062029911205172,3
40751,1,8608.0,zT,0.4174343645572662,0.3676879405975342,0.0066398647613823,3
40752,1,8609.0,zT,0.4709999859333038,0.4040231108665466,0.0076744495891034,3
40753,1,8610.0,zT,0.4970000088214874,0.4584826529026031,0.0081412866711616,3
40754,1,8611.0,zT,0.5031252503395081,0.4826239943504333,0.0083629451692104,3
40755,1,8612.0,zT,0.5109999775886536,0.4926089942455292,0.0080538028851151,3
40756,1,8613.0,zT,0.2991461455821991,0.3925960659980774,0.0083008585497736,1
40757,1,8614.0,zT,0.0691273659467697,0.083701342344284,0.0056082908995449,2
40758,1,8615.0,zT,0.0946023687720298,0.1290310323238372,0.0074114063754677,2
40759,1,8616.0,zT,0.0590290911495685,0.0506776571273803,0.0045109875500202,1
40760,1,8617.0,zT,0.0855000019073486,0.0800084769725799,0.0060948920436203,1
40761,1,8618.0,zT,0.1210062205791473,0.112028956413269,0.0097103314474225,1
40762,1,8619.0,zT,0.1550000011920929,0.1335184574127197,0.0101154455915093,1
40763,1,8620.0,zT,0.0122141558676958,0.0697472095489502,0.0051637445576488,2
40764,1,8621.0,zT,0.0260212272405624,0.1041529178619384,0.0053927232511341,2
40765,1,8622.0,zT,0.0450759343802928,0.1517288982868194,0.007097786758095,2
40766,1,8623.0,zT,0.0702039003372192,0.2119138389825821,0.0099564455449581,2
40767,1,8624.0,zT,0.1031263470649719,0.3099546432495117,0.0143683496862649,2
40768,1,8625.0,zT,0.1277339607477188,0.3874561488628387,0.0194178391247987,2
40769,1,8626.0,zT,0.0176461953669786,0.0077729225158691,0.0032877207268029,2
40770,1,8627.0,zT,0.0339367985725402,0.019387662410736,0.0035123389679938,2
40771,1,8628.0,zT,0.0579999983310699,0.0426179468631744,0.0046775680966675,2
40772,1,8629.0,zT,0.0893392115831375,0.0723810493946075,0.0065626455470919,2
40773,1,8630.0,zT,0.1289999932050705,0.1774393767118454,0.0095405839383602,2
40774,1,8631.0,zT,0.1745000034570694,0.1440823078155517,0.0096219144761562,2
40775,1,8632.0,zT,0.0016224432038143,0.0120705366134643,0.0039987168274819,5
40776,1,8633.0,zT,0.0076948716305196,0.037073016166687,0.0048117521218955,5
40777,1,8634.0,zT,0.0191540978848934,0.0640307366847992,0.0062675015069544,5
40778,1,8635.0,zT,0.0355585739016532,0.0927414894104003,0.009830710478127,5
40779,1,8636.0,zT,0.0605997778475284,0.1232020854949951,0.0131974918767809,5
40780,1,8637.0,zT,0.0879999995231628,0.1854920089244842,0.0173327513039112,5
40781,1,8638.0,zT,0.1838594079017639,0.147121787071228,0.0095063773915171,1
40782,1,8639.0,zT,0.5079848766326904,0.3753001689910888,0.0208707340061664,1
40783,1,8640.0,zT,0.8247632384300232,0.5173746943473816,0.024135148152709,1
40784,1,8641.0,zT,0.9167024493217468,0.5872691869735718,0.0277062617242336,1
40785,1,8642.0,zT,0.9405238628387452,0.5304303169250488,0.0258321408182382,1
40786,1,8643.0,zT,0.2177712023258209,0.1411153972148895,0.0095329219475388,1
40787,1,8644.0,zT,0.537530779838562,0.3608974814414978,0.0213490948081016,1
40788,1,8645.0,zT,0.8277460336685181,0.5262883305549622,0.0248088780790567,1
40789,1,8646.0,zT,0.9399999976158142,0.5961746573448181,0.0285486318171024,1
40790,1,8647.0,zT,1.0,0.544003427028656,0.0262866895645856,1
40791,1,8648.0,zT,0.1408866345882415,0.2052320837974548,0.0128005621954798,5
40792,1,8649.0,zT,0.3596930801868438,0.5273342728614807,0.0238709710538387,5
40793,1,8650.0,zT,0.5283777713775635,0.83628249168396,0.0313798002898693,5
40794,1,8651.0,zT,0.5593598484992981,0.9775913953781128,0.0325796864926815,5
40795,1,8652.0,zT,0.6168189644813538,0.9567916393280028,0.0315853916108608,5
40796,1,8653.0,zT,0.0029250525403767,0.0699415802955627,0.0066014374606311,4
40797,1,8654.0,zT,0.0202978290617465,0.0837834179401397,0.0076723410747945,4
40798,1,8655.0,zT,0.0451828278601169,0.1357185244560241,0.0185849238187074,4
40799,1,8656.0,zT,0.1389344483613968,0.2148621529340744,0.0097852386534214,4
40800,1,8657.0,zT,0.0028618138749152,0.128049224615097,0.0073255314491689,4
40801,1,8658.0,zT,0.0158894285559654,0.1738514006137848,0.0071447202935814,4
40802,1,8659.0,zT,0.0356318280100822,0.3295084238052368,0.0253790952265262,4
40803,1,8660.0,zT,0.0647580847144126,0.2823790311813354,0.0139162391424179,4
40804,1,8661.0,zT,0.0938858315348625,0.28444904088974,0.0099243912845849,4
40805,1,8662.0,zT,0.0001934480096679,0.1253573298454284,0.0140860890969634,5
40806,1,8663.0,zT,0.003046651603654,0.1871769279241562,0.0137587711215019,5
40807,1,8664.0,zT,0.0067932875826954,0.2533285021781921,0.0314196087419986,5
40808,1,8665.0,zT,0.0121664917096495,0.3617101311683655,0.0241637509316205,5
40809,1,8667.0,zT,7.296760304598138e-05,0.1287019252777099,0.0149728255346417,5
40810,1,8668.0,zT,0.0003311648033559,0.1552786827087402,0.0119809079915285,5
40811,1,8669.0,zT,0.0009196744067594,0.2508948445320129,0.0286776777356863,5
40812,1,8670.0,zT,0.0022226078435778,0.3207311630249023,0.0216472893953323,5
40813,1,8671.0,zT,0.1829999983310699,0.2103863656520843,0.0070502604357898,5
40814,1,8672.0,zT,0.4819999933242798,0.1670860052108764,0.0136217884719371,5
40815,1,8673.0,zT,0.7129999995231628,0.276529312133789,0.018208960071206,5
40816,1,8674.0,zT,0.7360000014305115,0.3259316086769104,0.0295906029641628,5
40817,1,8675.0,zT,0.6463155150413513,0.5392242670059204,0.0438975840806961,5
40818,1,8676.0,zT,0.5695323348045349,0.5524126291275024,0.0291570909321308,5
40819,1,8677.0,zT,0.550000011920929,0.3051528632640838,0.0089507289230823,5
40820,1,8678.0,zT,0.6650000214576721,0.4680018723011017,0.0132628353312611,5
40821,1,8679.0,zT,0.7279999852180481,0.7561146020889282,0.0216677226126194,5
40822,1,8680.0,zT,0.9369999766349792,0.8724709749221802,0.0208857115358114,5
40823,1,8681.0,zT,1.097000002861023,1.0782679319381714,0.0242614224553108,5
40824,1,8682.0,zT,1.097000002861023,1.1839042901992798,0.0297889299690723,5
40825,1,8683.0,zT,0.503000020980835,0.4000818133354187,0.0088128075003623,4
40826,1,8684.0,zT,0.7352346777915955,0.5714837312698364,0.0156147303059697,4
40827,1,8685.0,zT,0.8802252411842346,0.7151319980621338,0.0192929003387689,4
40828,1,8686.0,zT,1.159999966621399,0.8803315162658691,0.0203151386231184,4
40829,1,8687.0,zT,1.3168716430664062,1.0505938529968262,0.020945481956005,4
40830,1,8688.0,zT,1.3260265588760376,1.0896462202072144,0.0227753445506095,4
40831,1,8689.0,zT,0.3970000147819519,0.4283621907234192,0.0117171853780746,3
40832,1,8690.0,zT,0.5879001617431641,0.6422198414802551,0.0162662081420421,3
40833,1,8691.0,zT,0.7820000052452087,0.8074138164520264,0.0154128819704055,3
40834,1,8692.0,zT,1.0003033876419067,1.0862277746200562,0.0210684891790151,3
40835,1,8693.0,zT,1.1688532829284668,1.2447879314422607,0.0253381878137588,3
40836,1,8694.0,zT,1.2000000476837158,1.2059385776519775,0.0249240901321172,3
40837,1,8695.0,zT,0.3580000102519989,0.3306332528591156,0.0061851623468101,5
40838,1,8696.0,zT,0.5649999976158142,0.4559277892112732,0.0143183935433626,5
40839,1,8697.0,zT,0.7597461342811584,0.7187743186950684,0.0244150124490261,5
40840,1,8698.0,zT,1.0499999523162842,0.8747836351394653,0.0276269037276506,5
40841,1,8699.0,zT,1.22073495388031,1.0375211238861084,0.0314961858093738,5
40842,1,8700.0,zT,1.2400000095367432,1.159428358078003,0.0327217392623424,5
40843,1,8701.0,zT,0.34457927942276,0.3804554641246795,0.0157663319259881,2
40844,1,8702.0,zT,0.5473304986953735,0.6195961236953735,0.017611026763916,2
40845,1,8703.0,zT,0.7200000286102295,0.7475353479385376,0.020211698487401,2
40846,1,8704.0,zT,0.940662682056427,0.9922045469284058,0.022499730810523,2
40847,1,8705.0,zT,1.121000051498413,1.1712000370025637,0.0234082378447055,2
40848,1,8706.0,zT,1.1440000534057615,1.2066373825073242,0.0291605424135923,2
40849,1,8707.0,zT,0.011666820384562,0.0337933599948883,0.0043339855037629,1
40850,1,8708.0,zT,0.1301372945308685,0.1025418043136596,0.005418277811259,1
40851,1,8709.0,zT,0.29812091588974,0.2915108203887939,0.0174591708928346,1
40852,1,8710.0,zT,0.3398113250732422,0.6328123211860657,0.0267292410135269,1
40853,1,8711.0,zT,0.3664462864398956,0.7771713733673096,0.0343727581202983,1
40854,1,8712.0,zT,0.1302687525749206,0.033675342798233,0.0062854937277734,2
40855,1,8713.0,zT,0.1954370588064193,0.0777966082096099,0.0062536313198506,2
40856,1,8714.0,zT,0.3837242126464844,0.2850291728973388,0.0140705052763223,2
40857,1,8715.0,zT,0.6002382636070251,0.5457541942596436,0.022233398631215,2
40858,1,8716.0,zT,0.6304506063461304,0.5442639589309692,0.0216150525957345,2
40859,1,8717.0,zT,0.0843580812215805,0.0738704204559326,0.0057066669687628,4
40860,1,8718.0,zT,0.1371500045061111,0.1547742784023285,0.0073378267697989,4
40861,1,8719.0,zT,0.3222484588623047,0.3332628309726715,0.0114977611228823,4
40862,1,8720.0,zT,0.6943475008010864,0.4702224731445312,0.017365587875247,4
40863,1,8721.0,zT,0.7517327666282654,0.5223656296730042,0.0194500721991062,4
40864,1,8722.0,zT,0.0437885262072086,0.0833576023578643,0.0072543271817266,1
40865,1,8723.0,zT,0.1296434253454208,0.1528502404689788,0.0098537635058164,1
40866,1,8724.0,zT,0.2923214137554168,0.3377992510795593,0.0195955168455839,1
40867,1,8725.0,zT,0.4401204288005829,0.6442327499389648,0.0234922654926776,1
40868,1,8726.0,zT,0.5306938886642456,0.7112146615982056,0.0264964643865823,1
40869,1,8727.0,zT,0.0466652363538742,0.0372923612594604,0.0077781998552381,5
40870,1,8728.0,zT,0.1353368461132049,0.113005518913269,0.0108150579035282,5
40871,1,8729.0,zT,0.3510875701904297,0.2836494445800781,0.0227703936398029,5
40872,1,8730.0,zT,0.5237908959388733,0.428531140089035,0.0359313711524009,5
40873,1,8731.0,zT,0.6300311088562012,0.5178531408309937,0.0407381355762481,5
40874,1,8732.0,zT,0.019587967544794,0.0566942691802978,0.0064406064338982,3
40875,1,8733.0,zT,0.0998297333717346,0.1527425348758697,0.0076532941311597,3
40876,1,8734.0,zT,0.2958890497684479,0.3391640186309814,0.0120505457744002,3
40877,1,8735.0,zT,0.4096218049526214,0.5654194355010986,0.0184863470494747,3
40878,1,8736.0,zT,0.489333301782608,0.6581348776817322,0.0220071226358413,3
40879,1,8737.0,zT,0.0036270027048885,0.059317409992218,0.00583584792912,1
40880,1,8738.0,zT,0.0549599751830101,0.1505051553249359,0.0082569327205419,1
40881,1,8739.0,zT,0.2816230952739715,0.3275246620178222,0.0154261980205774,1
40882,1,8740.0,zT,0.4322912693023681,0.5389502048492432,0.0198012236505746,1
40883,1,8741.0,zT,0.5115408301353455,0.5987128019332886,0.0222954042255878,1
40884,1,8742.0,zT,3.106433723587543e-05,0.0062470436096191,0.0033189177047461,2
40885,1,8743.0,zT,0.000216092201299,0.032976895570755,0.0044774808920919,2
40886,1,8744.0,zT,0.023734014481306,0.1168904900550842,0.009630037471652,2
40887,1,8745.0,zT,0.0863285437226295,0.1920094937086105,0.0144470557570457,2
40888,1,8746.0,zT,0.1291823983192443,0.2333573997020721,0.0192206427454948,2
40889,1,8747.0,zT,0.0336251743137836,0.072819173336029,0.0089438166469335,5
40890,1,8748.0,zT,0.1060508787631988,0.0918697714805603,0.0087562892585992,5
40891,1,8749.0,zT,0.2185109555721283,0.1144016683101654,0.0095440335571765,5
40892,1,8750.0,zT,0.3461522459983825,0.2259768545627594,0.0138147305697202,5
40893,1,8751.0,zT,0.4212833046913147,0.2685458660125732,0.0142115168273448,5
40894,1,8752.0,zT,0.4904662072658539,0.2557475864887237,0.0203739982098341,5
40895,1,8753.0,zT,0.5419535636901855,0.2468798160552978,0.0237924866378307,5
40896,1,8754.0,zT,0.8043513298034668,0.9222191572189332,0.0397276952862739,4
40897,1,8755.0,zT,0.82206130027771,1.0504581928253174,0.029519859701395,4
40898,1,8756.0,zT,0.6380411386489868,0.911263942718506,0.0266983676701784,4
40899,1,8757.0,zT,0.4411852657794952,0.6517366170883179,0.0155681008473038,4
40900,1,8758.0,zT,0.2660000026226043,0.4427384734153747,0.0100539103150367,4
40901,1,8759.0,zT,0.1203105524182319,0.0607554018497467,0.0046875257976353,4
40902,1,8760.0,zT,0.2089307755231857,0.1666263341903686,0.007678797468543,4
40903,1,8761.0,zT,0.3124809861183166,0.256183922290802,0.0100835850462317,4
40904,1,8762.0,zT,0.43662890791893,0.4666562378406524,0.0161757171154022,4
40905,1,8763.0,zT,0.6336032748222351,0.476658821105957,0.0171178132295608,4
40906,1,8764.0,zT,0.1467570662498474,0.1634739637374878,0.0060015250928699,2
40907,1,8765.0,zT,0.2422887682914734,0.267972469329834,0.0080530615523457,2
40908,1,8766.0,zT,0.3641610145568847,0.4052707850933075,0.0135037209838628,2
40909,1,8767.0,zT,0.4756897389888763,0.5329550504684448,0.017998082563281,2
40910,1,8768.0,zT,0.6557865142822266,0.7549700140953064,0.0223257876932621,2
40911,1,8769.0,zT,0.1601804792881012,0.1968771964311599,0.0058312411420047,2
40912,1,8770.0,zT,0.2699328660964966,0.3175869882106781,0.0067998734302818,2
40913,1,8771.0,zT,0.3967835307121277,0.4771992564201355,0.0118078179657459,2
40914,1,8772.0,zT,0.5216074585914612,0.6454086303710938,0.0146877467632293,2
40915,1,8773.0,zT,0.7077999711036682,0.8516328930854797,0.0169755760580301,2
40916,1,8774.0,zT,0.1732582747936248,0.1596144139766693,0.005427828989923,2
40917,1,8775.0,zT,0.3054930567741394,0.287530243396759,0.0067482753656804,2
40918,1,8776.0,zT,0.4455341696739197,0.3813747763633728,0.0089204786345362,2
40919,1,8777.0,zT,0.5837879776954651,0.5937777161598206,0.012380389496684,2
40920,1,8778.0,zT,0.8327999711036682,0.802037239074707,0.0174556598067283,2
40921,1,8779.0,zT,0.1695976108312606,0.1505813896656036,0.0042567099444568,4
40922,1,8780.0,zT,0.291036307811737,0.3072729110717773,0.0065161399543285,4
40923,1,8781.0,zT,0.4196740686893463,0.4526917934417724,0.0087092835456132,4
40924,1,8782.0,zT,0.5399987697601318,0.5588047504425049,0.0109241344034671,4
40925,1,8783.0,zT,0.7713271379470825,0.7755955457687378,0.0145341716706752,4
40926,1,8784.0,zT,0.1521855294704437,0.165049523115158,0.0043815854005515,3
40927,1,8785.0,zT,0.2652214169502258,0.2806686758995056,0.0050302622839808,3
40928,1,8786.0,zT,0.3976958394050598,0.4038372337818146,0.0071117575280368,3
40929,1,8787.0,zT,0.5259578824043274,0.5340396165847778,0.0078567238524556,3
40930,1,8788.0,zT,0.719720721244812,0.7598488926887512,0.0116015989333391,3
40931,1,8789.0,zT,0.826028048992157,0.7117571830749512,0.0233309678733348,1
40932,1,8790.0,zT,0.7335672974586487,0.7486228942871094,0.0204953588545322,1
40933,1,8791.0,zT,0.6340000033378601,0.7387787103652954,0.0374982543289661,1
40934,1,8793.0,zT,0.1480000019073486,0.7606813907623291,0.0180605351924896,1
40935,1,8794.0,zT,0.1620000004768371,0.8148568868637085,0.0232301168143749,1
40936,1,8795.0,zT,0.1899999976158142,0.7309755682945251,0.0135357351973652,1
40937,1,8796.0,zT,0.221000000834465,0.8181095719337463,0.0197852496057748,1
40938,1,8797.0,zT,0.0713729113340377,0.0670969486236572,0.0069238417781889,2
40939,1,8798.0,zT,0.1049093455076217,0.0937055051326751,0.0075574787333607,2
40940,1,8799.0,zT,0.1351038366556167,0.1420687437057495,0.0077025690115988,2
40941,1,8800.0,zT,0.1599999964237213,0.2090305387973785,0.0084883728995919,2
40942,1,8801.0,zT,0.188226580619812,0.159039556980133,0.0087053272873163,2
40943,1,8802.0,zT,0.2104028314352035,0.2316029071807861,0.0097977556288242,2
40944,1,8803.0,zT,0.2283361852169037,0.2668105959892273,0.0140996715053915,2
40945,1,8804.0,zT,0.0503911636769771,0.070729374885559,0.0053247706964612,5
40946,1,8805.0,zT,0.0821631476283073,0.1209299862384796,0.0073899910785257,5
40947,1,8806.0,zT,0.1123327612876892,0.1670221984386444,0.0083050327375531,5
40948,1,8807.0,zT,0.1343447417020797,0.230362981557846,0.0112819802016019,5
40949,1,8808.0,zT,0.1656720340251922,0.2299025207757949,0.0106569267809391,5
40950,1,8809.0,zT,0.1869408041238784,0.2699235677719116,0.0120567558333277,5
40951,1,8810.0,zT,0.2130560725927353,0.2395710200071334,0.0144914984703063,5
40952,1,8811.0,zT,0.06342613697052,0.0722419321537017,0.0052526169456541,4
40953,1,8812.0,zT,0.1085215061902999,0.1124062240123748,0.0050319340080022,4
40954,1,8813.0,zT,0.1527055352926254,0.1523992121219635,0.0060205506160855,4
40955,1,8814.0,zT,0.1891689598560333,0.1702131181955337,0.0067734871990978,4
40956,1,8815.0,zT,0.233688473701477,0.2150668799877166,0.0074045564979314,4
40957,1,8816.0,zT,0.2686959207057953,0.2460211813449859,0.0091199493035674,4
